"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"6629","NK:UBC_NK:RIPK1","NK","UBC","NK","RIPK1",NA,NA,NA,NA
"6630","NK:UBC_NK:SMAD3","NK","UBC","NK","SMAD3",NA,NA,NA,NA
"6631","NK:UBC_NK:TGFBR1","NK","UBC","NK","TGFBR1",NA,NA,NA,NA
"6632","NK:YBX1_NK:NOTCH1","NK","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6633","DC:AGTRAP_NK:RACK1","DC","AGTRAP","NK","RACK1",NA,NA,NA,NA
"6634","DC:CADM1_NK:CRTAM","DC","CADM1","NK","CRTAM",NA,NA,NA,NA
"6635","DC:CLEC2D_NK:KLRB1","DC","CLEC2D","NK","KLRB1",NA,NA,NA,NA
"6636","DC:CTSG_NK:F2R","DC","CTSG","NK","F2R",NA,NA,NA,NA
"6637","DC:LILRB4_NK:LAIR1","DC","LILRB4","NK","LAIR1",NA,NA,NA,NA
"6638","DC:NUCB2_NK:ERAP1","DC","NUCB2","NK","ERAP1",NA,NA,NA,NA
"6639","DC:RPS27A_NK:ADRB2","DC","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6640","DC:RPS27A_NK:RIPK1","DC","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6641","DC:RPS27A_NK:SMAD3","DC","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6642","DC:RPS27A_NK:TGFBR1","DC","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6643","DC:SIRPA_NK:TIGIT","DC","SIRPA","NK","TIGIT",NA,NA,NA,NA
"6644","DC:ST14_NK:BTN3A1","DC","ST14","NK","BTN3A1",NA,NA,NA,NA
"6645","DC:TGFB1_NK:SMAD3","DC","TGFB1","NK","SMAD3",NA,NA,NA,NA
"6646","DC:TGFBR1_NK:BMPR2","DC","TGFBR1","NK","BMPR2",NA,NA,NA,NA
"6647","DC:TGFBR2_NK:TGFBR1","DC","TGFBR2","NK","TGFBR1",NA,NA,NA,NA
"6648","DC:TGOLN2_NK:BTN3A1","DC","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6649","DC:TXLNA_NK:STX4","DC","TXLNA","NK","STX4",NA,NA,NA,NA
"6650","DC:UBA52_NK:ADRB2","DC","UBA52","NK","ADRB2",NA,NA,NA,NA
"6651","DC:UBA52_NK:NOTCH1","DC","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6652","DC:UBA52_NK:RIPK1","DC","UBA52","NK","RIPK1",NA,NA,NA,NA
"6653","DC:UBA52_NK:SMAD3","DC","UBA52","NK","SMAD3",NA,NA,NA,NA
"6654","DC:UBA52_NK:TGFBR1","DC","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6655","DC:UBB_NK:ADRB2","DC","UBB","NK","ADRB2",NA,NA,NA,NA
"6656","DC:UBB_NK:RIPK1","DC","UBB","NK","RIPK1",NA,NA,NA,NA
"6657","DC:UBB_NK:SMAD3","DC","UBB","NK","SMAD3",NA,NA,NA,NA
"6658","DC:UBB_NK:TGFBR1","DC","UBB","NK","TGFBR1",NA,NA,NA,NA
"6659","DC:UBC_NK:ADRB2","DC","UBC","NK","ADRB2",NA,NA,NA,NA
"6660","DC:UBC_NK:RIPK1","DC","UBC","NK","RIPK1",NA,NA,NA,NA
"6661","DC:UBC_NK:SMAD3","DC","UBC","NK","SMAD3",NA,NA,NA,NA
"6662","DC:UBC_NK:TGFBR1","DC","UBC","NK","TGFBR1",NA,NA,NA,NA
"6663","Gran:CADM1_NK:CRTAM","Gran","CADM1","NK","CRTAM",NA,NA,NA,NA
"6664","Gran:CD69_NK:KLRB1","Gran","CD69","NK","KLRB1",NA,NA,NA,NA
"6665","Gran:LILRB4_NK:LAIR1","Gran","LILRB4","NK","LAIR1",NA,NA,NA,NA
"6666","Gran:NUCB2_NK:ERAP1","Gran","NUCB2","NK","ERAP1",NA,NA,NA,NA
"6667","Gran:RPS27A_NK:ADRB2","Gran","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6668","Gran:RPS27A_NK:RIPK1","Gran","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6669","Gran:RPS27A_NK:SMAD3","Gran","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6670","Gran:RPS27A_NK:TGFBR1","Gran","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6671","Gran:SIRPA_NK:TIGIT","Gran","SIRPA","NK","TIGIT",NA,NA,NA,NA
"6672","Gran:TGFB1_NK:SMAD3","Gran","TGFB1","NK","SMAD3",NA,NA,NA,NA
"6673","Gran:TGFBR1_NK:BMPR2","Gran","TGFBR1","NK","BMPR2",NA,NA,NA,NA
"6674","Gran:TGFBR2_NK:TGFBR1","Gran","TGFBR2","NK","TGFBR1",NA,NA,NA,NA
"6675","Gran:TGOLN2_NK:BTN3A1","Gran","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6676","Gran:UBA52_NK:ADRB2","Gran","UBA52","NK","ADRB2",NA,NA,NA,NA
"6677","Gran:UBA52_NK:NOTCH1","Gran","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6678","Gran:UBA52_NK:RIPK1","Gran","UBA52","NK","RIPK1",NA,NA,NA,NA
"6679","Gran:UBA52_NK:SMAD3","Gran","UBA52","NK","SMAD3",NA,NA,NA,NA
"6680","Gran:UBA52_NK:TGFBR1","Gran","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6681","Gran:UBB_NK:ADRB2","Gran","UBB","NK","ADRB2",NA,NA,NA,NA
"6682","Gran:UBB_NK:RIPK1","Gran","UBB","NK","RIPK1",NA,NA,NA,NA
"6683","Gran:UBB_NK:SMAD3","Gran","UBB","NK","SMAD3",NA,NA,NA,NA
"6684","Gran:UBB_NK:TGFBR1","Gran","UBB","NK","TGFBR1",NA,NA,NA,NA
"6685","Gran:UBC_NK:ADRB2","Gran","UBC","NK","ADRB2",NA,NA,NA,NA
"6686","Gran:UBC_NK:RIPK1","Gran","UBC","NK","RIPK1",NA,NA,NA,NA
"6687","Gran:UBC_NK:SMAD3","Gran","UBC","NK","SMAD3",NA,NA,NA,NA
"6688","Gran:UBC_NK:TGFBR1","Gran","UBC","NK","TGFBR1",NA,NA,NA,NA
"6689","B:CD320_NK:TMEM167A","B","CD320","NK","TMEM167A",NA,NA,NA,NA
"6690","B:CD79B_NK:CD244","B","CD79B","NK","CD244",-0.657093855301775,0,NA,NA
"6691","B:FYN_NK:SPN","B","FYN","NK","SPN",NA,NA,NA,NA
"6692","B:LGALS9_NK:HAVCR2","B","LGALS9","NK","HAVCR2",NA,NA,NA,NA
"6693","B:MTMR4_NK:SMAD3","B","MTMR4","NK","SMAD3",NA,NA,NA,NA
"6694","B:RPS27A_NK:ADRB2","B","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6695","B:RPS27A_NK:RIPK1","B","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6696","B:RPS27A_NK:SMAD3","B","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6697","B:RPS27A_NK:TGFBR1","B","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6698","B:TGFB1_NK:SMAD3","B","TGFB1","NK","SMAD3",NA,NA,NA,NA
"6699","B:TGFBR2_NK:TGFBR1","B","TGFBR2","NK","TGFBR1",NA,NA,NA,NA
"6700","B:TGOLN2_NK:BTN3A1","B","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6701","B:TXLNA_NK:STX4","B","TXLNA","NK","STX4",NA,NA,NA,NA
"6702","B:UBA52_NK:ADRB2","B","UBA52","NK","ADRB2",NA,NA,NA,NA
"6703","B:UBA52_NK:NOTCH1","B","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6704","B:UBA52_NK:RIPK1","B","UBA52","NK","RIPK1",NA,NA,NA,NA
"6705","B:UBA52_NK:SMAD3","B","UBA52","NK","SMAD3",NA,NA,NA,NA
"6706","B:UBA52_NK:TGFBR1","B","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6707","B:UBB_NK:ADRB2","B","UBB","NK","ADRB2",NA,NA,NA,NA
"6708","B:UBB_NK:RIPK1","B","UBB","NK","RIPK1",NA,NA,NA,NA
"6709","B:UBB_NK:SMAD3","B","UBB","NK","SMAD3",NA,NA,NA,NA
"6710","B:UBB_NK:TGFBR1","B","UBB","NK","TGFBR1",NA,NA,NA,NA
"6711","B:UBC_NK:ADRB2","B","UBC","NK","ADRB2",NA,NA,NA,NA
"6712","B:UBC_NK:RIPK1","B","UBC","NK","RIPK1",NA,NA,NA,NA
"6713","B:UBC_NK:SMAD3","B","UBC","NK","SMAD3",NA,NA,NA,NA
"6714","B:UBC_NK:TGFBR1","B","UBC","NK","TGFBR1",NA,NA,NA,NA
"6715","B:YBX1_NK:NOTCH1","B","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6716","Ery:ACVR1_NK:TGFBR1","Ery","ACVR1","NK","TGFBR1",NA,NA,NA,NA
"6717","Ery:CD69_NK:KLRB1","Ery","CD69","NK","KLRB1",NA,NA,NA,NA
"6718","Ery:CLEC2D_NK:KLRB1","Ery","CLEC2D","NK","KLRB1",NA,NA,NA,NA
"6719","Ery:FADD_NK:FAS","Ery","FADD","NK","FAS",NA,NA,NA,NA
"6720","Ery:FADD_NK:TRADD","Ery","FADD","NK","TRADD",NA,NA,NA,NA
"6721","Ery:FYN_NK:SPN","Ery","FYN","NK","SPN",NA,NA,NA,NA
"6722","Ery:LRRN2_NK:TMEM123","Ery","LRRN2","NK","TMEM123",NA,NA,NA,NA
"6723","Ery:MTMR4_NK:SMAD3","Ery","MTMR4","NK","SMAD3",NA,NA,NA,NA
"6724","Ery:NMU_NK:NMUR1","Ery","NMU","NK","NMUR1",-0.250949368921354,1.08991907607486e-45,NA,NA
"6725","Ery:NUCB2_NK:ERAP1","Ery","NUCB2","NK","ERAP1",-0.39501137665007,1.26413963718238e-83,NA,NA
"6726","Ery:RPS27A_NK:ADRB2","Ery","RPS27A","NK","ADRB2",NA,NA,NA,NA
"6727","Ery:RPS27A_NK:RIPK1","Ery","RPS27A","NK","RIPK1",NA,NA,NA,NA
"6728","Ery:RPS27A_NK:SMAD3","Ery","RPS27A","NK","SMAD3",NA,NA,NA,NA
"6729","Ery:RPS27A_NK:TGFBR1","Ery","RPS27A","NK","TGFBR1",NA,NA,NA,NA
"6730","Ery:TGFB1_NK:SMAD3","Ery","TGFB1","NK","SMAD3",NA,NA,NA,NA
"6731","Ery:TGFBR2_NK:TGFBR1","Ery","TGFBR2","NK","TGFBR1",NA,NA,NA,NA
"6732","Ery:TGOLN2_NK:BTN3A1","Ery","TGOLN2","NK","BTN3A1",NA,NA,NA,NA
"6733","Ery:TXLNA_NK:STX4","Ery","TXLNA","NK","STX4",NA,NA,NA,NA
"6734","Ery:UBA52_NK:ADRB2","Ery","UBA52","NK","ADRB2",NA,NA,NA,NA
"6735","Ery:UBA52_NK:NOTCH1","Ery","UBA52","NK","NOTCH1",NA,NA,NA,NA
"6736","Ery:UBA52_NK:RIPK1","Ery","UBA52","NK","RIPK1",NA,NA,NA,NA
"6737","Ery:UBA52_NK:SMAD3","Ery","UBA52","NK","SMAD3",NA,NA,NA,NA
"6738","Ery:UBA52_NK:TGFBR1","Ery","UBA52","NK","TGFBR1",NA,NA,NA,NA
"6739","Ery:UBB_NK:ADRB2","Ery","UBB","NK","ADRB2",NA,NA,NA,NA
"6740","Ery:UBB_NK:RIPK1","Ery","UBB","NK","RIPK1",NA,NA,NA,NA
"6741","Ery:UBB_NK:SMAD3","Ery","UBB","NK","SMAD3",NA,NA,NA,NA
"6742","Ery:UBB_NK:TGFBR1","Ery","UBB","NK","TGFBR1",NA,NA,NA,NA
"6743","Ery:UBC_NK:ADRB2","Ery","UBC","NK","ADRB2",NA,NA,NA,NA
"6744","Ery:UBC_NK:RIPK1","Ery","UBC","NK","RIPK1",NA,NA,NA,NA
"6745","Ery:UBC_NK:SMAD3","Ery","UBC","NK","SMAD3",NA,NA,NA,NA
"6746","Ery:UBC_NK:TGFBR1","Ery","UBC","NK","TGFBR1",NA,NA,NA,NA
"6747","Ery:YBX1_NK:NOTCH1","Ery","YBX1","NK","NOTCH1",NA,NA,NA,NA
"6748","HSPC:ALOX5AP_B:ALOX5","HSPC","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"6749","HSPC:BTK_B:TNFRSF10A","HSPC","BTK","B","TNFRSF10A",NA,NA,NA,NA
"6750","HSPC:CD55_B:CR1","HSPC","CD55","B","CR1",NA,NA,NA,NA
"6751","HSPC:GRN_B:TNFRSF1B","HSPC","GRN","B","TNFRSF1B",NA,NA,NA,NA
"6752","HSPC:HLA-A_B:LILRB1","HSPC","HLA-A","B","LILRB1",NA,NA,NA,NA
"6753","HSPC:HLA-B_B:LILRB1","HSPC","HLA-B","B","LILRB1",NA,NA,NA,NA
"6754","HSPC:ICAM2_B:ITGAM","HSPC","ICAM2","B","ITGAM",NA,NA,NA,NA
"6755","HSPC:LGALS9_B:PTPRK","HSPC","LGALS9","B","PTPRK",NA,NA,NA,NA
"6756","HSPC:LMAN1_B:MCFD2","HSPC","LMAN1","B","MCFD2",NA,NA,NA,NA
"6757","HSPC:LYZ_B:ITGAL","HSPC","LYZ","B","ITGAL",NA,NA,NA,NA
"6758","HSPC:MMP2_B:PECAM1","HSPC","MMP2","B","PECAM1",NA,NA,NA,NA
"6759","HSPC:OCLN_B:TGFBR2","HSPC","OCLN","B","TGFBR2",NA,NA,NA,NA
"6760","HSPC:RPS27A_B:SMAD3","HSPC","RPS27A","B","SMAD3",NA,NA,NA,NA
"6761","HSPC:RPS27A_B:TGFBR2","HSPC","RPS27A","B","TGFBR2",NA,NA,NA,NA
"6762","HSPC:SELPLG_B:ITGAM","HSPC","SELPLG","B","ITGAM",NA,NA,NA,NA
"6763","HSPC:SELPLG_B:ITGB2","HSPC","SELPLG","B","ITGB2",NA,NA,NA,NA
"6764","HSPC:SELPLG_B:SELL","HSPC","SELPLG","B","SELL",NA,NA,-0.274040408620871,1.73632689645397e-53
"6765","HSPC:TGOLN2_B:BTN3A1","HSPC","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"6766","HSPC:TXLNA_B:STX4","HSPC","TXLNA","B","STX4",NA,NA,NA,NA
"6767","HSPC:UBA52_B:SMAD3","HSPC","UBA52","B","SMAD3",NA,NA,NA,NA
"6768","HSPC:UBC_B:SMAD3","HSPC","UBC","B","SMAD3",NA,NA,NA,NA
"6769","Mono:ALOX5AP_B:ALOX5","Mono","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"6770","Mono:BTK_B:TNFRSF10A","Mono","BTK","B","TNFRSF10A",NA,NA,NA,NA
"6771","Mono:CD55_B:CR1","Mono","CD55","B","CR1",NA,NA,NA,NA
"6772","Mono:DUSP18_B:ITGB1","Mono","DUSP18","B","ITGB1",NA,NA,NA,NA
"6773","Mono:DUSP18_B:RPSA","Mono","DUSP18","B","RPSA",NA,NA,NA,NA
"6774","Mono:HLA-A_B:LILRB1","Mono","HLA-A","B","LILRB1",NA,NA,NA,NA
"6775","Mono:HLA-B_B:LILRB1","Mono","HLA-B","B","LILRB1",NA,NA,NA,NA
"6776","Mono:ICAM4_B:ITGA4","Mono","ICAM4","B","ITGA4",NA,NA,NA,NA
"6777","Mono:ICAM4_B:ITGAL","Mono","ICAM4","B","ITGAL",NA,NA,NA,NA
"6778","Mono:ICAM4_B:ITGAM","Mono","ICAM4","B","ITGAM",NA,NA,NA,NA
"6779","Mono:ICAM4_B:ITGB1","Mono","ICAM4","B","ITGB1",NA,NA,NA,NA
"6780","Mono:ICAM4_B:ITGB2","Mono","ICAM4","B","ITGB2",NA,NA,NA,NA
"6781","Mono:LMAN1_B:MCFD2","Mono","LMAN1","B","MCFD2",NA,NA,NA,NA
"6782","Mono:LTB_B:CD40","Mono","LTB","B","CD40",NA,NA,NA,NA
"6783","Mono:LYZ_B:ITGAL","Mono","LYZ","B","ITGAL",NA,NA,NA,NA
"6784","Mono:SELPLG_B:ITGAM","Mono","SELPLG","B","ITGAM",NA,NA,NA,NA
"6785","Mono:ST6GAL1_B:CD22","Mono","ST6GAL1","B","CD22",NA,NA,NA,NA
"6786","Mono:TCTN3_B:FCRL1","Mono","TCTN3","B","FCRL1",NA,NA,NA,NA
"6787","Mono:TGOLN2_B:BTN3A1","Mono","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"6788","Mono:TXLNA_B:STX4","Mono","TXLNA","B","STX4",NA,NA,NA,NA
"6789","Mono:UBA52_B:SMAD3","Mono","UBA52","B","SMAD3",NA,NA,NA,NA
"6790","Mono:UBC_B:SMAD3","Mono","UBC","B","SMAD3",NA,NA,NA,NA
"6791","T:ALOX5AP_B:ALOX5","T","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"6792","T:CCL4_B:CNR2","T","CCL4","B","CNR2",NA,NA,NA,NA
"6793","T:CD320_B:TMEM167A","T","CD320","B","TMEM167A",NA,NA,NA,NA
"6794","T:CD55_B:CR1","T","CD55","B","CR1",NA,NA,NA,NA
"6795","T:GZMB_B:IGF2R","T","GZMB","B","IGF2R",NA,NA,NA,NA
"6796","T:HLA-A_B:LILRB1","T","HLA-A","B","LILRB1",NA,NA,NA,NA
"6797","T:HLA-B_B:LILRB1","T","HLA-B","B","LILRB1",NA,NA,NA,NA
"6798","T:HLA-C_B:LILRB1","T","HLA-C","B","LILRB1",NA,NA,NA,NA
"6799","T:ICAM2_B:ITGAM","T","ICAM2","B","ITGAM",NA,NA,NA,NA
"6800","T:LMAN1_B:MCFD2","T","LMAN1","B","MCFD2",NA,NA,NA,NA
"6801","T:PRSS23_B:TMEM222","T","PRSS23","B","TMEM222",NA,NA,NA,NA
"6802","T:RPS27A_B:SMAD3","T","RPS27A","B","SMAD3",NA,NA,NA,NA
"6803","T:SELPLG_B:ITGAM","T","SELPLG","B","ITGAM",NA,NA,NA,NA
"6804","T:SPON2_B:ITGAM","T","SPON2","B","ITGAM",NA,NA,NA,NA
"6805","T:ST6GAL1_B:CD22","T","ST6GAL1","B","CD22",NA,NA,NA,NA
"6806","T:TGOLN2_B:BTN3A1","T","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"6807","T:UBA52_B:SMAD3","T","UBA52","B","SMAD3",NA,NA,NA,NA
"6808","T:UBC_B:SMAD3","T","UBC","B","SMAD3",NA,NA,NA,NA
"6809","NK:ALOX5AP_B:ALOX5","NK","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"6810","NK:CD320_B:TMEM167A","NK","CD320","B","TMEM167A",NA,NA,NA,NA
"6811","NK:CD55_B:CR1","NK","CD55","B","CR1",NA,NA,NA,NA
"6812","NK:HLA-A_B:LILRB1","NK","HLA-A","B","LILRB1",NA,NA,NA,NA
"6813","NK:HLA-B_B:LILRB1","NK","HLA-B","B","LILRB1",NA,NA,NA,NA
"6814","NK:ICAM2_B:ITGAM","NK","ICAM2","B","ITGAM",NA,NA,NA,NA
"6815","NK:IFNG_B:IFNGR1","NK","IFNG","B","IFNGR1",NA,NA,NA,NA
"6816","NK:LMAN1_B:MCFD2","NK","LMAN1","B","MCFD2",NA,NA,NA,NA
"6817","NK:LTB_B:CD40","NK","LTB","B","CD40",NA,NA,NA,NA
"6818","NK:LYZ_B:ITGAL","NK","LYZ","B","ITGAL",NA,NA,NA,NA
"6819","NK:PRSS23_B:TMEM222","NK","PRSS23","B","TMEM222",NA,NA,NA,NA
"6820","NK:SELPLG_B:ITGAM","NK","SELPLG","B","ITGAM",NA,NA,NA,NA
"6821","NK:SPON2_B:ITGAM","NK","SPON2","B","ITGAM",NA,NA,NA,NA
"6822","NK:ST6GAL1_B:CD22","NK","ST6GAL1","B","CD22",NA,NA,NA,NA
"6823","NK:TGOLN2_B:BTN3A1","NK","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"6824","NK:TOR2A_B:ATP5F1B","NK","TOR2A","B","ATP5F1B",NA,NA,NA,NA
"6825","NK:TXLNA_B:STX4","NK","TXLNA","B","STX4",NA,NA,NA,NA
"6826","NK:UBA52_B:SMAD3","NK","UBA52","B","SMAD3",NA,NA,NA,NA
"6827","NK:UBC_B:SMAD3","NK","UBC","B","SMAD3",NA,NA,NA,NA
"6828","DC:ALOX5AP_B:ALOX5","DC","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"6829","DC:BTK_B:TNFRSF10A","DC","BTK","B","TNFRSF10A",NA,NA,NA,NA
"6830","DC:CD55_B:CR1","DC","CD55","B","CR1",NA,NA,NA,NA
"6831","DC:DUSP18_B:ITGB1","DC","DUSP18","B","ITGB1",NA,NA,NA,NA
"6832","DC:DUSP18_B:RPSA","DC","DUSP18","B","RPSA",NA,NA,NA,NA
"6833","DC:HLA-A_B:LILRB1","DC","HLA-A","B","LILRB1",NA,NA,NA,NA
"6834","DC:HLA-B_B:LILRB1","DC","HLA-B","B","LILRB1",NA,NA,NA,NA
"6835","DC:ICAM4_B:ITGAL","DC","ICAM4","B","ITGAL",NA,NA,NA,NA
"6836","DC:ICAM4_B:ITGAM","DC","ICAM4","B","ITGAM",NA,NA,NA,NA
"6837","DC:LMAN1_B:MCFD2","DC","LMAN1","B","MCFD2",NA,NA,NA,NA
"6838","DC:LTB_B:CD40","DC","LTB","B","CD40",NA,NA,NA,NA
"6839","DC:LYZ_B:ITGAL","DC","LYZ","B","ITGAL",NA,NA,NA,NA
"6840","DC:SDC2_B:PTPRJ","DC","SDC2","B","PTPRJ",NA,NA,NA,NA
"6841","DC:SELPLG_B:ITGAM","DC","SELPLG","B","ITGAM",NA,NA,NA,NA
"6842","DC:SELPLG_B:ITGB2","DC","SELPLG","B","ITGB2",NA,NA,NA,NA
"6843","DC:SPON2_B:ITGA4","DC","SPON2","B","ITGA4",NA,NA,NA,NA
"6844","DC:SPON2_B:ITGAM","DC","SPON2","B","ITGAM",NA,NA,NA,NA
"6845","DC:SPON2_B:ITGB1","DC","SPON2","B","ITGB1",NA,NA,NA,NA
"6846","DC:SPON2_B:ITGB2","DC","SPON2","B","ITGB2",NA,NA,NA,NA
"6847","DC:ST14_B:BTN3A1","DC","ST14","B","BTN3A1",NA,NA,NA,NA
"6848","DC:ST6GAL1_B:CD22","DC","ST6GAL1","B","CD22",NA,NA,NA,NA
"6849","DC:TGOLN2_B:BTN3A1","DC","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"6850","DC:TXLNA_B:STX4","DC","TXLNA","B","STX4",NA,NA,NA,NA
"6851","DC:UBC_B:SMAD3","DC","UBC","B","SMAD3",NA,NA,NA,NA
"6852","Gran:ADAM28_B:ITGA4","Gran","ADAM28","B","ITGA4",NA,NA,NA,NA
"6853","Gran:ALOX5AP_B:ALOX5","Gran","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"6854","Gran:BTK_B:TNFRSF10A","Gran","BTK","B","TNFRSF10A",NA,NA,NA,NA
"6855","Gran:CD55_B:CR1","Gran","CD55","B","CR1",NA,NA,NA,NA
"6856","Gran:DUSP18_B:ITGB1","Gran","DUSP18","B","ITGB1",NA,NA,NA,NA
"6857","Gran:DUSP18_B:RPSA","Gran","DUSP18","B","RPSA",NA,NA,NA,NA
"6858","Gran:HLA-A_B:LILRB1","Gran","HLA-A","B","LILRB1",NA,NA,NA,NA
"6859","Gran:HLA-B_B:LILRB1","Gran","HLA-B","B","LILRB1",NA,NA,NA,NA
"6860","Gran:LMAN1_B:MCFD2","Gran","LMAN1","B","MCFD2",NA,NA,NA,NA
"6861","Gran:LYZ_B:ITGAL","Gran","LYZ","B","ITGAL",NA,NA,NA,NA
"6862","Gran:MICB_B:HCST","Gran","MICB","B","HCST",NA,NA,NA,NA
"6863","Gran:SELPLG_B:ITGAM","Gran","SELPLG","B","ITGAM",NA,NA,NA,NA
"6864","Gran:SPON2_B:ITGA4","Gran","SPON2","B","ITGA4",NA,NA,NA,NA
"6865","Gran:SPON2_B:ITGAM","Gran","SPON2","B","ITGAM",NA,NA,NA,NA
"6866","Gran:SPON2_B:ITGB1","Gran","SPON2","B","ITGB1",NA,NA,NA,NA
"6867","Gran:SPON2_B:ITGB2","Gran","SPON2","B","ITGB2",NA,NA,NA,NA
"6868","Gran:ST6GAL1_B:CD22","Gran","ST6GAL1","B","CD22",NA,NA,NA,NA
"6869","Gran:TCTN3_B:FCRL1","Gran","TCTN3","B","FCRL1",NA,NA,NA,NA
"6870","Gran:TGOLN2_B:BTN3A1","Gran","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"6871","Gran:TXLNA_B:STX4","Gran","TXLNA","B","STX4",NA,NA,NA,NA
"6872","Gran:UBA52_B:SMAD3","Gran","UBA52","B","SMAD3",NA,NA,NA,NA
"6873","Gran:UBC_B:SMAD3","Gran","UBC","B","SMAD3",NA,NA,NA,NA
"6874","B:ALOX5AP_B:ALOX5","B","ALOX5AP","B","ALOX5",NA,NA,NA,NA
"6875","B:BTK_B:TNFRSF10A","B","BTK","B","TNFRSF10A",NA,NA,NA,NA
"6876","B:BTLA_B:CD79A","B","BTLA","B","CD79A",NA,NA,NA,NA
"6877","B:BTLA_B:TNFRSF14","B","BTLA","B","TNFRSF14",NA,NA,NA,NA
"6878","B:CD320_B:TMEM167A","B","CD320","B","TMEM167A",NA,NA,NA,NA
"6879","B:CD55_B:CR1","B","CD55","B","CR1",NA,NA,NA,NA
"6880","B:COL4A4_B:CD44","B","COL4A4","B","CD44",NA,NA,NA,NA
"6881","B:COL4A4_B:CD47","B","COL4A4","B","CD47",NA,NA,NA,NA
"6882","B:COL4A4_B:ITGB1","B","COL4A4","B","ITGB1",NA,NA,NA,NA
"6883","B:HLA-A_B:LILRB1","B","HLA-A","B","LILRB1",NA,NA,NA,NA
"6884","B:HLA-B_B:LILRB1","B","HLA-B","B","LILRB1",NA,NA,NA,NA
"6885","B:ICAM2_B:ITGAM","B","ICAM2","B","ITGAM",NA,NA,NA,NA
"6886","B:JAM3_B:ITGAM","B","JAM3","B","ITGAM",NA,NA,NA,NA
"6887","B:JAM3_B:ITGB1","B","JAM3","B","ITGB1",NA,NA,NA,NA
"6888","B:JAM3_B:ITGB2","B","JAM3","B","ITGB2",NA,NA,NA,NA
"6889","B:LMAN1_B:MCFD2","B","LMAN1","B","MCFD2",NA,NA,NA,NA
"6890","B:MTMR4_B:SMAD3","B","MTMR4","B","SMAD3",NA,NA,NA,NA
"6891","B:TCTN3_B:FCRL1","B","TCTN3","B","FCRL1",NA,NA,NA,NA
"6892","B:TGOLN2_B:BTN3A1","B","TGOLN2","B","BTN3A1",NA,NA,NA,NA
"6893","B:TXLNA_B:STX4","B","TXLNA","B","STX4",NA,NA,NA,NA
"6894","B:UBA52_B:SMAD3","B","UBA52","B","SMAD3",NA,NA,NA,NA
"6895","B:UBC_B:SMAD3","B","UBC","B","SMAD3",NA,NA,NA,NA
"6896","Ery:ADAM9_B:ITGB1","Ery","ADAM9","B","ITGB1",NA,NA,NA,NA
"6897","Ery:BTK_B:TNFRSF10A","Ery","BTK","B","TNFRSF10A",NA,NA,NA,NA
"6898","Ery:CD55_B:CR1","Ery","CD55","B","CR1",NA,NA,NA,NA
"6899","Ery:HLA-A_B:LILRB1","Ery","HLA-A","B","LILRB1",NA,NA,NA,NA
"6900","Ery:HLA-B_B:LILRB1","Ery","HLA-B","B","LILRB1",NA,NA,NA,NA
"6901","Ery:ICAM2_B:ITGAM","Ery","ICAM2","B","ITGAM",NA,NA,NA,NA
"6902","Ery:LAMB3_B:CD44","Ery","LAMB3","B","CD44",NA,NA,NA,NA
"6903","Ery:LAMB3_B:ITGB1","Ery","LAMB3","B","ITGB1",NA,NA,NA,NA
"6904","Ery:LTB_B:CD40","Ery","LTB","B","CD40",NA,NA,NA,NA
