id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Ery	B|Gran	B|HSPC	B|Mono	B|T	DC|B	DC|DC	DC|Ery	DC|Gran	DC|HSPC	DC|Mono	DC|T	Ery|B	Ery|DC	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|T	Gran|B	Gran|DC	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|T	HSPC|B	HSPC|DC	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|T	Mono|B	Mono|DC	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|T	T|B	T|DC	T|Ery	T|Gran	T|HSPC	T|Mono	T|T
CPI-SS055E061C9	LAMP1_FAM3C	simple:P11279	simple:Q92520	LAMP1	FAM3C	False	False	False	user_curated	False	0.204	0.149	0.191	0.168	0.158	0.166	0.0	0.14	0.085	0.127	0.104	0.094	0.102	0.0	0.338	0.283	0.325	0.302	0.292	0.3	0.0	0.208	0.153	0.195	0.172	0.162	0.17	0.0	0.206	0.151	0.193	0.171	0.16	0.168	0.0	0.253	0.198	0.24	0.217	0.207	0.215	0.0	0.16	0.105	0.147	0.124	0.114	0.122	0.0
CPI-SS0AFC7BACF	ADGRG5_FAM3C	simple:Q8IZF4	simple:Q92520	ADGRG5	FAM3C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.04	0.082	0.06	0.049	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.03	0.072	0.049	0.039	0.047	0.0	0.088	0.034	0.075	0.053	0.043	0.051	0.0	0.084	0.03	0.071	0.049	0.039	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CD88C2A8	HLA-C_CD53	simple:P10321	simple:P19397	HLA-C	CD53	False	False	False	user_curated	False	0.995	1.214	0.0	1.309	1.071	1.265	1.054	1.062	1.282	0.0	1.377	1.139	1.333	1.121	0.551	0.771	0.0	0.866	0.628	0.822	0.61	1.069	1.288	0.0	1.384	1.146	1.339	1.128	0.693	0.912	0.0	1.007	0.769	0.963	0.752	1.084	1.303	0.0	1.398	1.161	1.354	1.143	1.129	1.348	0.0	1.443	1.205	1.399	1.188
CPI-SS0D60AC3F3	HLA-DRA_CD53	simple:P01903	simple:P19397	HLA-DRA	CD53	False	False	False	user_curated	False	1.32	1.539	0.0	1.634	1.397	1.59	1.379	2.239	2.458	0.0	2.553	2.315	2.509	2.298	0.393	0.612	0.0	0.707	0.469	0.663	0.452	1.205	1.424	0.0	1.52	1.282	1.476	1.264	1.092	1.311	0.0	1.406	1.168	1.362	1.151	1.15	1.369	0.0	1.464	1.227	1.42	1.209	0.343	0.562	0.0	0.657	0.419	0.613	0.402
CPI-SS0B5B0130D	HLA-DRB1_CD53	simple:P01911	simple:P19397	HLA-DRB1	CD53	False	False	False	user_curated	False	0.642	0.862	0.0	0.957	0.719	0.913	0.701	1.522	1.741	0.0	1.836	1.598	1.792	1.581	0.144	0.364	0.0	0.459	0.221	0.415	0.203	0.683	0.903	0.0	0.998	0.76	0.954	0.742	0.485	0.705	0.0	0.8	0.562	0.756	0.544	0.624	0.843	0.0	0.939	0.701	0.894	0.683	0.224	0.443	0.0	0.539	0.301	0.495	0.283
CPI-SS0CBFFA92D	CD37_CD53	simple:P11049	simple:P19397	CD37	CD53	False	False	False	user_curated	False	0.982	1.201	0.0	1.297	1.059	1.253	1.041	0.83	1.049	0.0	1.145	0.907	1.1	0.889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.794	1.013	0.0	1.108	0.871	1.064	0.853	0.544	0.763	0.0	0.858	0.62	0.814	0.603	0.859	1.078	0.0	1.174	0.936	1.13	0.918	0.416	0.635	0.0	0.73	0.492	0.686	0.475
CPI-SS09000A318	CD2_CD53	simple:P06729	simple:P19397	CD2	CD53	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.301	0.0	0.396	0.158	0.352	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.301	0.0	0.396	0.158	0.352	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.299	0.0	0.395	0.157	0.351	0.139	0.322	0.541	0.0	0.637	0.399	0.593	0.381
CPI-SS0B8685246	MS4A1_CD53	simple:P11836	simple:P19397	MS4A1	CD53	False	False	False	user_curated	False	0.253	0.472	0.0	0.567	0.329	0.523	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.297	0.0	0.393	0.155	0.349	0.137	0.078	0.298	0.0	0.393	0.155	0.349	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07D7CD643	AXL_PILRA	simple:P30530	simple:Q9UKJ1	AXL	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.116	0.0	0.168	0.008	0.207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0647D7ACA	SIGLEC6_PILRA	simple:O43699	simple:Q9UKJ1	SIGLEC6	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.133	0.0	0.185	0.025	0.224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.123	0.0	0.175	0.015	0.214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FDD0955E	LILRB2_PILRA	simple:Q8N423	simple:Q9UKJ1	LILRB2	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.193	0.0	0.245	0.085	0.284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.145	0.227	0.0	0.279	0.119	0.318	0.0	0.044	0.125	0.0	0.177	0.017	0.216	0.0	0.225	0.307	0.0	0.359	0.199	0.398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0093746AC	LILRA1_PILRA	simple:O75019	simple:Q9UKJ1	LILRA1	PILRA	False	False	False	user_curated	False	0.047	0.128	0.0	0.18	0.02	0.219	0.0	0.096	0.178	0.0	0.23	0.07	0.269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.152	0.0	0.204	0.044	0.243	0.0	0.037	0.118	0.0	0.17	0.01	0.209	0.0	0.078	0.16	0.0	0.212	0.052	0.251	0.0	0.047	0.128	0.0	0.18	0.02	0.219	0.0
CPI-SS02B0475ED	GP6_PILRA	simple:Q9HCN6	simple:Q9UKJ1	GP6	PILRA	False	False	False	user_curated	False	0.049	0.13	0.0	0.182	0.022	0.221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CB6E657F	BTN3A2_PILRA	simple:P78410	simple:Q9UKJ1	BTN3A2	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.14	0.0	0.192	0.032	0.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.157	0.0	0.209	0.049	0.248	0.0	0.097	0.179	0.0	0.231	0.071	0.27	0.0	0.068	0.15	0.0	0.202	0.042	0.241	0.0	0.144	0.225	0.0	0.277	0.117	0.316	0.0
CPI-SS0D418093A	FCGR1A_PILRA	simple:P12314	simple:Q9UKJ1	FCGR1A	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.139	0.0	0.191	0.031	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136	0.218	0.0	0.27	0.11	0.309	0.0	0.036	0.118	0.0	0.17	0.01	0.209	0.0	0.13	0.211	0.0	0.263	0.103	0.302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	False	False	False	user_curated	False	0.438	0.52	0.0	0.572	0.412	0.611	0.0	0.45	0.532	0.0	0.584	0.424	0.623	0.0	0.241	0.322	0.0	0.375	0.215	0.413	0.0	0.532	0.614	0.0	0.666	0.506	0.705	0.0	0.879	0.961	0.0	1.013	0.853	1.052	0.0	0.491	0.573	0.0	0.625	0.465	0.664	0.0	0.546	0.627	0.0	0.679	0.519	0.718	0.0
CPI-SS0629F8C0B	AXL_PILRB	simple:P30530	simple:Q9UKJ0	AXL	PILRB	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.046	0.18	0.04	0.048	0.038	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04F2DB78D	CD99_PILRB	simple:P14209	simple:Q9UKJ0	CD99	PILRB	False	False	False	user_curated	False	0.441	0.45	0.585	0.445	0.453	0.443	0.459	0.453	0.462	0.597	0.457	0.465	0.455	0.471	0.243	0.252	0.387	0.247	0.255	0.245	0.261	0.534	0.543	0.678	0.538	0.546	0.536	0.552	0.882	0.891	1.025	0.886	0.894	0.883	0.9	0.493	0.502	0.637	0.497	0.505	0.495	0.511	0.548	0.557	0.692	0.552	0.56	0.55	0.566
CPI-SS03A4F7DC8	AXL_GAS6	simple:P30530	simple:Q14393	AXL	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.004	0.005	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS085195142	TYRO3_GAS6	simple:Q06418	simple:Q14393	TYRO3	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.005	0.007	0.009	0.0	0.0	0.084	0.0	0.003	0.005	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0415CC75D	MERTK_GAS6	simple:Q12866	simple:Q14393	MERTK	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.0	0.01	0.011	0.013	0.0	0.0	0.085	0.0	0.003	0.005	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0962EEF38	AXL_VSIG10L	simple:P30530	simple:Q86VR7	AXL	VSIG10L	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D0252D87	AXL_IL15RA	simple:P30530	simple:Q13261	AXL	IL15RA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.02	0.015	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS077B160B9	IL15_IL15RA	simple:P40933	simple:Q13261	IL15	IL15RA	False	False	False	user_curated	False	0.0	0.027	0.0	0.042	0.037	0.036	0.0	0.0	0.023	0.0	0.038	0.032	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.06	0.055	0.054	0.0	0.0	0.019	0.0	0.034	0.029	0.028	0.0	0.0	0.051	0.0	0.066	0.061	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS093581076	IL2RB_IL15RA	simple:P14784	simple:Q13261	IL2RB	IL15RA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.02	0.015	0.013	0.0	0.0	0.061	0.0	0.076	0.071	0.069	0.0
CPI-SS093447AB3	MPZ_LILRA6	simple:P25189	simple:Q6PI73	MPZ	LILRA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.037	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.036	0.0	0.042	0.0	0.0	0.015	0.0	0.026	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DBE8749A	CEACAM21_LILRA6	simple:Q3KPI0	simple:Q6PI73	CEACAM21	LILRA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.024	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.022	0.0	0.028	0.0	0.0	0.01	0.0	0.021	0.0	0.026	0.0	0.0	0.011	0.0	0.022	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS064048522	CD300E_LILRA6	simple:Q496F6	simple:Q6PI73	CD300E	LILRA6	False	False	False	user_curated	False	0.0	0.031	0.0	0.042	0.0	0.048	0.0	0.0	0.029	0.0	0.04	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.045	0.0	0.05	0.0	0.0	0.023	0.0	0.034	0.0	0.04	0.0	0.0	0.05	0.0	0.061	0.0	0.067	0.0	0.0	0.062	0.0	0.073	0.0	0.078	0.0
CPI-SS08760A26C	ADAM10_CADM1	simple:O14672	simple:Q9BY67	ADAM10	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.254	0.0	0.0	0.0	0.0	0.0	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.0	0.209	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0
CPI-SS0C9696AAA	CRTAM_CADM1	simple:O95727	simple:Q9BY67	CRTAM	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0
CPI-SS07DC3F89F	PTPN13_CADM1	simple:Q12923	simple:Q9BY67	PTPN13	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FE4FDCE9	SDK2_CADM4	simple:Q58EX2	simple:Q8NFZ8	SDK2	CADM4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.013	0.041	0.0	0.0	0.0	0.0	0.0	0.003	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.049	0.0	0.0	0.0	0.0	0.0	0.001	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04DEA1250	ADRA2A_CCL5	simple:P08913	simple:P13501	ADRA2A	CCL5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.008	0.0	0.015	0.006	0.016	0.885	0.022	0.006	0.0	0.013	0.004	0.014	0.883	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS062E8DFF9	CCRL2_CCL5	simple:O00421	simple:P13501	CCRL2	CCL5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.022	0.0	0.029	0.02	0.03	0.9	0.324	0.308	0.0	0.314	0.305	0.316	1.185	0.047	0.031	0.0	0.037	0.029	0.039	0.908	0.024	0.008	0.0	0.014	0.006	0.016	0.885	0.057	0.041	0.0	0.048	0.039	0.049	0.918	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B386AD2D	ADRA2A_CCL23	simple:P08913	simple:P55773	ADRA2A	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.008	0.003	0.0	0.0	0.0	0.0	0.01	0.006	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F3DB0252	FPR2_CCL23	simple:P25090	simple:P55773	FPR2	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.008	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09199F78C	CCR1_CCL23	simple:P32246	simple:P55773	CCR1	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.043	0.04	0.034	0.0	0.0	0.0	0.0	0.068	0.065	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123	0.119	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157	0.154	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E50063CE	ADRA2A_CCL28	simple:P08913	simple:Q9NRJ3	ADRA2A	CCL28	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.012	0.0	0.015	0.043	0.009	0.062	0.036	0.01	0.0	0.013	0.041	0.007	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A7DD8A5E	CCR1_CCL28	simple:P32246	simple:Q9NRJ3	CCR1	CCL28	False	False	False	user_curated	False	0.069	0.044	0.0	0.047	0.075	0.041	0.093	0.094	0.069	0.0	0.071	0.1	0.066	0.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149	0.123	0.0	0.126	0.154	0.121	0.173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183	0.158	0.0	0.16	0.189	0.155	0.207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS064C772FE	CCR10_CCL28	simple:P46092	simple:Q9NRJ3	CCR10	CCL28	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.017	0.0	0.02	0.048	0.014	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.014	0.0	0.017	0.045	0.011	0.063	0.036	0.011	0.0	0.014	0.042	0.008	0.06	0.039	0.014	0.0	0.016	0.045	0.011	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C58C26C6	ADRA2A_CXCL16	simple:P08913	simple:Q9H2A7	ADRA2A	CXCL16	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.062	0.0	0.07	0.02	0.099	0.0	0.018	0.06	0.0	0.068	0.018	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FEC087E8	ADRA2A_CXCL8	simple:P08913	simple:P10145	ADRA2A	CXCL8	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.086	0.181	0.296	0.5	0.558	0.24	0.149	0.084	0.179	0.294	0.498	0.556	0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05C0E5B47	SDC3_CXCL8	simple:O75056	simple:P10145	SDC3	CXCL8	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.09	0.185	0.3	0.504	0.561	0.244	0.15	0.084	0.18	0.294	0.499	0.556	0.239	0.154	0.089	0.184	0.299	0.504	0.561	0.244	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00CB8F3DE	ADRA2A_CXCL1	simple:P08913	simple:P09341	ADRA2A	CXCL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.008	0.028	0.011	0.0	0.0	0.004	0.0	0.006	0.026	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS057A07DC7	ADRA2A_CXCL2	simple:P08913	simple:P19875	ADRA2A	CXCL2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.076	0.044	0.354	0.122	0.048	0.0	0.042	0.074	0.042	0.352	0.12	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS024CF9FC8	ADRA2A_CXCL3	simple:P08913	simple:P19876	ADRA2A	CXCL3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.025	0.079	0.053	0.154	0.091	0.08	0.021	0.023	0.077	0.051	0.152	0.089	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CEFE09D8	ADRA2A_CCL20	simple:P08913	simple:P78556	ADRA2A	CCL20	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F8C664D9	CXCR3_CCL20	simple:P49682	simple:P78556	CXCR3	CCL20	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0
CPI-SS07F015051	CCR6_CCL20	simple:P51684	simple:P78556	CCR6	CCL20	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F259BA32	ADRA2A_PNOC	simple:P08913	simple:Q13519	ADRA2A	PNOC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.015	0.0	0.01	0.0	0.007	0.0	0.032	0.013	0.0	0.008	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09B2D63C8	OPRL1_PNOC	simple:P41146	simple:Q13519	OPRL1	PNOC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.024	0.0	0.02	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.015	0.0	0.01	0.0	0.007	0.0	0.037	0.017	0.0	0.013	0.0	0.009	0.0	0.036	0.016	0.0	0.012	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D13E506D	ADRA2A_NPW	simple:P08913	simple:Q8N729	ADRA2A	NPW	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.077	0.0	0.098	0.169	0.057	0.095	0.095	0.075	0.0	0.096	0.167	0.055	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
