id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	Ery|B	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS050610655	HLA-A_KIR2DL1	simple:P04439	simple:P43626	HLA-A	KIR2DL1	False	False	False	user_curated	False	0.0	0.0	1.422	0.0	0.0	1.347	1.316	0.0	0.0	0.518	0.0	0.0	0.443	0.412	0.0	0.0	1.456	0.0	0.0	1.381	1.349	0.0	0.0	1.178	0.0	0.0	1.103	1.071	0.0	0.0	1.345	0.0	0.0	1.271	1.239	0.0	0.0	1.774	0.0	0.0	1.699	1.668	0.0	0.0	1.682	0.0	0.0	1.608	1.576
CPI-SS0FAD02171	HLA-C_NOTCH4	simple:P10321	simple:Q99466	HLA-C	NOTCH4	False	False	False	user_curated	False	0.0	1.416	0.0	1.418	0.0	0.0	1.415	0.0	0.34	0.0	0.341	0.0	0.0	0.339	0.0	1.317	0.0	1.318	0.0	0.0	1.315	0.0	0.786	0.0	0.787	0.0	0.0	0.785	0.0	1.273	0.0	1.274	0.0	0.0	1.272	0.0	1.836	0.0	1.837	0.0	0.0	1.835	0.0	1.692	0.0	1.693	0.0	0.0	1.69
CPI-SS0D37C7C70	DLK1_NOTCH4	simple:P80370	simple:Q99466	DLK1	NOTCH4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.011	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	DLL1	NOTCH4	False	False	False	user_curated	False	0.0	0.013	0.0	0.015	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.007	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.01	0.0	0.0	0.007
CPI-SS08998A6B8	PSEN1_NOTCH4	simple:P49768	simple:Q99466	PSEN1	NOTCH4	False	False	False	user_curated	False	0.0	0.095	0.0	0.096	0.0	0.0	0.093	0.0	0.045	0.0	0.046	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.071	0.0	0.0	0.069	0.0	0.037	0.0	0.039	0.0	0.0	0.036	0.0	0.021	0.0	0.022	0.0	0.0	0.02	0.0	0.051	0.0	0.052	0.0	0.0	0.049
CPI-SS0837E9F59	JAG1_NOTCH4	simple:P78504	simple:Q99466	JAG1	NOTCH4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.008	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.024	0.0	0.0	0.021	0.0	0.04	0.0	0.041	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F9AAE9EF	MAML2_NOTCH4	simple:Q8IZL2	simple:Q99466	MAML2	NOTCH4	False	False	False	user_curated	False	0.0	0.081	0.0	0.082	0.0	0.0	0.079	0.0	0.01	0.0	0.011	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.023	0.0	0.049	0.0	0.051	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.061	0.0	0.0	0.058
CPI-SS08DDBC107	HLA-C_FAM3C	simple:P10321	simple:Q92520	HLA-C	FAM3C	False	False	False	user_curated	False	1.697	1.437	0.0	1.436	1.459	1.435	1.469	0.62	0.361	0.0	0.36	0.383	0.359	0.393	1.597	1.337	0.0	1.336	1.36	1.335	1.369	1.066	0.807	0.0	0.805	0.829	0.804	0.838	1.553	1.294	0.0	1.293	1.316	1.291	1.326	2.116	1.857	0.0	1.855	1.879	1.854	1.888	1.972	1.712	0.0	1.711	1.735	1.71	1.744
CPI-SS0E2431C09	PDCD1_FAM3C	simple:Q15116	simple:Q92520	PDCD1	FAM3C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.286	0.026	0.0	0.025	0.049	0.024	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.284	0.025	0.0	0.024	0.047	0.022	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.302	0.042	0.0	0.041	0.065	0.04	0.074
CPI-SS01158CABF	FFAR2_FAM3C	simple:O15552	simple:Q92520	FFAR2	FAM3C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285	0.026	0.0	0.025	0.048	0.024	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.374	0.115	0.0	0.114	0.137	0.112	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS055E061C9	LAMP1_FAM3C	simple:P11279	simple:Q92520	LAMP1	FAM3C	False	False	False	user_curated	False	0.398	0.139	0.0	0.137	0.161	0.136	0.17	0.431	0.172	0.0	0.171	0.194	0.169	0.204	0.722	0.462	0.0	0.461	0.484	0.46	0.494	0.538	0.279	0.0	0.277	0.301	0.276	0.31	0.474	0.215	0.0	0.214	0.237	0.212	0.247	0.532	0.272	0.0	0.271	0.294	0.27	0.304	0.424	0.164	0.0	0.163	0.186	0.162	0.196
CPI-SS0AFC7BACF	ADGRG5_FAM3C	simple:Q8IZF4	simple:Q92520	ADGRG5	FAM3C	False	False	False	user_curated	False	0.314	0.055	0.0	0.054	0.077	0.052	0.087	0.287	0.027	0.0	0.026	0.05	0.025	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.307	0.047	0.0	0.046	0.07	0.045	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.296	0.037	0.0	0.036	0.059	0.034	0.069
CPI-SS0CD88C2A8	HLA-C_CD53	simple:P10321	simple:P19397	HLA-C	CD53	False	False	False	user_curated	False	1.639	1.432	1.903	1.522	1.658	1.71	1.662	0.563	0.356	0.827	0.446	0.582	0.634	0.586	1.539	1.333	1.803	1.422	1.558	1.611	1.563	1.008	0.802	1.273	0.891	1.028	1.08	1.032	1.495	1.289	1.76	1.378	1.515	1.567	1.519	2.058	1.852	2.323	1.941	2.078	2.13	2.082	1.914	1.708	2.178	1.797	1.933	1.986	1.938
CPI-SS0D60AC3F3	HLA-DRA_CD53	simple:P01903	simple:P19397	HLA-DRA	CD53	False	False	False	user_curated	False	2.196	1.989	2.46	2.079	2.215	2.267	2.219	0.339	0.133	0.604	0.222	0.359	0.411	0.363	1.195	0.989	1.46	1.078	1.215	1.267	1.219	1.053	0.847	1.317	0.936	1.072	1.125	1.077	1.198	0.991	1.462	1.081	1.217	1.269	1.221	0.463	0.256	0.727	0.346	0.482	0.534	0.486	0.425	0.218	0.689	0.308	0.444	0.496	0.448
CPI-SS0B5B0130D	HLA-DRB1_CD53	simple:P01911	simple:P19397	HLA-DRB1	CD53	False	False	False	user_curated	False	1.982	1.776	2.246	1.865	2.001	2.054	2.006	0.302	0.096	0.567	0.185	0.322	0.374	0.326	1.133	0.926	1.397	1.016	1.152	1.204	1.156	0.934	0.728	1.199	0.817	0.954	1.006	0.958	1.018	0.812	1.283	0.901	1.038	1.09	1.042	0.54	0.333	0.804	0.423	0.559	0.611	0.563	0.531	0.324	0.795	0.414	0.55	0.603	0.554
CPI-SS0CBFFA92D	CD37_CD53	simple:P11049	simple:P19397	CD37	CD53	False	False	False	user_curated	False	1.619	1.412	1.883	1.502	1.638	1.69	1.642	0.286	0.08	0.55	0.169	0.305	0.358	0.31	0.484	0.278	0.748	0.367	0.503	0.556	0.508	0.788	0.582	1.052	0.671	0.807	0.86	0.812	0.814	0.608	1.079	0.697	0.834	0.886	0.838	0.64	0.434	0.904	0.523	0.659	0.712	0.664	0.843	0.637	1.108	0.726	0.863	0.915	0.867
CPI-SS09000A318	CD2_CD53	simple:P06729	simple:P19397	CD2	CD53	False	False	False	user_curated	False	0.252	0.046	0.516	0.135	0.271	0.324	0.276	0.249	0.043	0.513	0.132	0.268	0.321	0.273	0.266	0.059	0.53	0.149	0.285	0.337	0.289	0.244	0.037	0.508	0.127	0.263	0.315	0.267	0.257	0.05	0.521	0.14	0.276	0.328	0.28	0.495	0.288	0.759	0.378	0.514	0.566	0.518	0.651	0.445	0.915	0.534	0.67	0.723	0.675
CPI-SS0B8685246	MS4A1_CD53	simple:P11836	simple:P19397	MS4A1	CD53	False	False	False	user_curated	False	1.215	1.008	1.479	1.098	1.234	1.287	1.238	0.232	0.025	0.496	0.115	0.251	0.303	0.255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.239	0.032	0.503	0.122	0.258	0.31	0.262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.269	0.062	0.533	0.152	0.288	0.34	0.292	0.245	0.038	0.509	0.128	0.264	0.316	0.268
CPI-SS07D7CD643	AXL_PILRA	simple:P30530	simple:Q9UKJ1	AXL	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.001	0.187	0.009	0.22	0.012	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.002	0.188	0.01	0.221	0.013	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0647D7ACA	SIGLEC6_PILRA	simple:O43699	simple:Q9UKJ1	SIGLEC6	PILRA	False	False	False	user_curated	False	0.041	0.023	0.209	0.03	0.242	0.033	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FDD0955E	LILRB2_PILRA	simple:Q8N423	simple:Q9UKJ1	LILRB2	PILRA	False	False	False	user_curated	False	0.026	0.008	0.194	0.015	0.227	0.018	0.025	0.021	0.003	0.188	0.01	0.221	0.013	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.18	0.366	0.187	0.399	0.19	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.011	0.197	0.019	0.23	0.022	0.029
CPI-SS0093746AC	LILRA1_PILRA	simple:O75019	simple:Q9UKJ1	LILRA1	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.001	0.187	0.008	0.22	0.011	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.002	0.187	0.009	0.22	0.012	0.019	0.121	0.103	0.289	0.111	0.322	0.114	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.003	0.189	0.011	0.222	0.014	0.021
CPI-SS02B0475ED	GP6_PILRA	simple:Q9HCN6	simple:Q9UKJ1	GP6	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.002	0.187	0.009	0.22	0.012	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.004	0.19	0.011	0.223	0.015	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CB6E657F	BTN3A2_PILRA	simple:P78410	simple:Q9UKJ1	BTN3A2	PILRA	False	False	False	user_curated	False	0.059	0.041	0.227	0.049	0.26	0.052	0.059	0.046	0.028	0.214	0.035	0.247	0.038	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.071	0.257	0.079	0.29	0.082	0.089	0.063	0.045	0.231	0.052	0.264	0.055	0.062	0.317	0.299	0.485	0.307	0.518	0.31	0.317	0.18	0.162	0.348	0.169	0.381	0.173	0.18
CPI-SS0D418093A	FCGR1A_PILRA	simple:P12314	simple:Q9UKJ1	FCGR1A	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.002	0.188	0.01	0.221	0.013	0.02	0.148	0.13	0.316	0.137	0.349	0.14	0.147	0.036	0.018	0.203	0.025	0.236	0.028	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	False	False	False	user_curated	False	0.239	0.221	0.407	0.229	0.44	0.232	0.239	0.305	0.287	0.473	0.295	0.506	0.298	0.305	0.43	0.413	0.598	0.42	0.631	0.423	0.43	0.586	0.568	0.754	0.575	0.787	0.578	0.585	0.492	0.474	0.66	0.481	0.693	0.484	0.491	0.681	0.663	0.849	0.671	0.882	0.674	0.681	0.666	0.648	0.834	0.655	0.867	0.659	0.666
CPI-SS0629F8C0B	AXL_PILRB	simple:P30530	simple:Q9UKJ0	AXL	PILRB	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.043	0.0	0.041	0.0	0.169	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.045	0.0	0.042	0.0	0.17	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04F2DB78D	CD99_PILRB	simple:P14209	simple:Q9UKJ0	CD99	PILRB	False	False	False	user_curated	False	0.308	0.263	0.0	0.261	0.0	0.389	0.29	0.374	0.329	0.0	0.327	0.0	0.455	0.356	0.499	0.455	0.0	0.453	0.0	0.58	0.482	0.654	0.61	0.0	0.608	0.0	0.735	0.637	0.56	0.516	0.0	0.514	0.0	0.641	0.543	0.75	0.705	0.0	0.703	0.0	0.831	0.732	0.735	0.69	0.0	0.688	0.0	0.816	0.717
CPI-SS03A4F7DC8	AXL_GAS6	simple:P30530	simple:Q14393	AXL	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.0	0.003	0.078	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.0	0.004	0.08	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS085195142	TYRO3_GAS6	simple:Q06418	simple:Q14393	TYRO3	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.012	0.0	0.012	0.087	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0415CC75D	MERTK_GAS6	simple:Q12866	simple:Q14393	MERTK	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.013	0.0	0.013	0.088	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0962EEF38	AXL_VSIG10L	simple:P30530	simple:Q86VR7	AXL	VSIG10L	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D0252D87	AXL_IL15RA	simple:P30530	simple:Q13261	AXL	IL15RA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.017	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.019	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS077B160B9	IL15_IL15RA	simple:P40933	simple:Q13261	IL15	IL15RA	False	False	False	user_curated	False	0.0	0.039	0.0	0.022	0.0	0.0	0.024	0.0	0.037	0.0	0.02	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.018	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.022	0.0	0.0	0.024
CPI-SS093581076	IL2RB_IL15RA	simple:P14784	simple:Q13261	IL2RB	IL15RA	False	False	False	user_curated	False	0.0	0.055	0.0	0.039	0.0	0.0	0.04	0.0	0.04	0.0	0.023	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.022	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.423	0.0	0.407	0.0	0.0	0.408	0.0	0.173	0.0	0.156	0.0	0.0	0.158
CPI-SS093447AB3	MPZ_LILRA6	simple:P25189	simple:Q6PI73	MPZ	LILRA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.03	0.0	0.0	0.0	0.013	0.0	0.0	0.014
CPI-SS0DBE8749A	CEACAM21_LILRA6	simple:Q3KPI0	simple:Q6PI73	CEACAM21	LILRA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.01	0.0	0.0	0.011	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.027	0.0	0.0	0.0	0.003	0.0	0.0	0.004
CPI-SS064048522	CD300E_LILRA6	simple:Q496F6	simple:Q6PI73	CD300E	LILRA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.009	0.0	0.0	0.0	0.154	0.0	0.0	0.155	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.53	0.0	0.0	0.531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.01
CPI-SS08760A26C	ADAM10_CADM1	simple:O14672	simple:Q9BY67	ADAM10	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.054	0.0	0.076	0.061	0.0	0.0	0.0	0.055	0.0	0.077	0.062	0.0	0.0	0.0	0.099	0.0	0.121	0.106	0.0	0.0	0.0	0.128	0.0	0.15	0.135	0.0	0.0	0.0	0.214	0.0	0.236	0.221	0.0	0.0	0.0	0.088	0.0	0.11	0.095	0.0	0.0	0.0	0.08	0.0	0.102	0.087
CPI-SS0C9696AAA	CRTAM_CADM1	simple:O95727	simple:Q9BY67	CRTAM	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.025	0.01	0.0	0.0	0.0	0.064	0.0	0.086	0.071	0.0	0.0	0.0	0.009	0.0	0.031	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.0	0.132	0.117	0.0	0.0	0.0	0.109	0.0	0.131	0.116
CPI-SS07DC3F89F	PTPN13_CADM1	simple:Q12923	simple:Q9BY67	PTPN13	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.023	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.068	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04DEA1250	ADRA2A_CCL5	simple:P08913	simple:P13501	ADRA2A	CCL5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.1	0.405	0.081	0.036	1.274	1.289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS062E8DFF9	CCRL2_CCL5	simple:O00421	simple:P13501	CCRL2	CCL5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.128	0.433	0.109	0.065	1.302	1.318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.099	0.405	0.08	0.036	1.274	1.289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.101	0.407	0.082	0.038	1.275	1.291
CPI-SS0B386AD2D	ADRA2A_CCL23	simple:P08913	simple:P55773	ADRA2A	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F3DB0252	FPR2_CCL23	simple:P25090	simple:P55773	FPR2	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0
CPI-SS09199F78C	CCR1_CCL23	simple:P32246	simple:P55773	CCR1	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E50063CE	ADRA2A_CCL28	simple:P08913	simple:Q9NRJ3	ADRA2A	CCL28	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.007	0.0	0.071	0.0	0.033	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A7DD8A5E	CCR1_CCL28	simple:P32246	simple:Q9NRJ3	CCR1	CCL28	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.007	0.0	0.071	0.0	0.034	0.032	0.119	0.077	0.0	0.141	0.0	0.104	0.102	0.047	0.006	0.0	0.07	0.0	0.032	0.031	0.181	0.139	0.0	0.204	0.0	0.166	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS064C772FE	CCR10_CCL28	simple:P46092	simple:Q9NRJ3	CCR10	CCL28	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.006	0.0	0.07	0.0	0.033	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.031	0.0	0.096	0.0	0.058	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C58C26C6	ADRA2A_CXCL16	simple:P08913	simple:Q9H2A7	ADRA2A	CXCL16	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.006	0.124	0.005	0.196	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00F282936	CXCR6_CXCL16	simple:O00574	simple:Q9H2A7	CXCR6	CXCL16	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.019	0.137	0.018	0.21	0.0	0.023
CPI-SS0FEC087E8	ADRA2A_CXCL8	simple:P08913	simple:P10145	ADRA2A	CXCL8	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.024	0.804	0.195	1.322	0.049	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
