id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS0F259BA32	ADRA2A_PNOC	simple:P08913	simple:Q13519	ADRA2A	PNOC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.044	0.0	0.034	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.013	0.0	0.003	0.0	0.0	0.001	0.034	0.018	0.0	0.008	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09B2D63C8	OPRL1_PNOC	simple:P41146	simple:Q13519	OPRL1	PNOC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.013	0.0	0.003	0.0	0.0	0.001	0.031	0.014	0.0	0.004	0.0	0.0	0.003	0.03	0.014	0.0	0.004	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D13E506D	ADRA2A_NPW	simple:P08913	simple:Q8N729	ADRA2A	NPW	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.159	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.128	0.0	0.0	0.002	0.0	0.0	0.012	0.133	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS008F77E67	ADRA2A_HEBP1	simple:P08913	simple:Q9NRV9	ADRA2A	HEBP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.06	0.0	0.14	0.099	0.035	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.029	0.0	0.109	0.068	0.005	0.007	0.011	0.034	0.0	0.114	0.073	0.009	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01ECFDA18	TNFRSF10C_TNFSF10	simple:O14798	simple:P50591	TNFRSF10C	TNFSF10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.025	0.0	0.015	0.017	0.09	0.055	0.017	0.032	0.0	0.022	0.024	0.097	0.062	0.018	0.034	0.0	0.024	0.026	0.099	0.064	0.008	0.024	0.0	0.013	0.016	0.088	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0898D7F7F	TNFRSF10B_TNFSF10	simple:O14763	simple:P50591	TNFRSF10B	TNFSF10	False	False	False	user_curated	False	0.046	0.061	0.0	0.051	0.054	0.126	0.092	0.038	0.053	0.0	0.043	0.045	0.118	0.083	0.039	0.054	0.0	0.044	0.047	0.119	0.084	0.025	0.04	0.0	0.03	0.033	0.105	0.07	0.054	0.07	0.0	0.059	0.062	0.134	0.1	0.017	0.033	0.0	0.023	0.025	0.098	0.063	0.039	0.055	0.0	0.044	0.047	0.119	0.085
CPI-SS0179FBFD3	TNFRSF10A_TNFSF10	simple:O00220	simple:P50591	TNFRSF10A	TNFSF10	False	False	False	user_curated	False	0.019	0.035	0.0	0.024	0.027	0.099	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.031	0.0	0.021	0.023	0.096	0.061	0.007	0.023	0.0	0.013	0.015	0.088	0.053	0.016	0.032	0.0	0.021	0.024	0.096	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.039	0.0	0.028	0.031	0.103	0.069
CPI-SS0DCA69916	TNFRSF13B_TNFSF13	simple:O14836	simple:O75888	TNFRSF13B	TNFSF13	False	False	False	user_curated	False	0.045	0.138	0.156	0.073	0.152	0.05	0.046	0.015	0.108	0.126	0.043	0.122	0.02	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.104	0.123	0.039	0.118	0.017	0.012	0.011	0.104	0.122	0.039	0.118	0.016	0.012	0.01	0.104	0.122	0.038	0.118	0.016	0.011
CPI-SS0E16B4F70	BTN3A3_LTF	simple:O00478	simple:P02788	BTN3A3	LTF	False	False	False	user_curated	False	0.007	0.0	0.0	0.0	0.027	0.008	0.005	0.006	0.0	0.0	0.0	0.026	0.007	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.028	0.009	0.005	0.007	0.0	0.0	0.0	0.027	0.008	0.005	0.014	0.0	0.0	0.0	0.035	0.016	0.013	0.011	0.0	0.0	0.0	0.032	0.013	0.009
CPI-SS077538309	TFRC_LTF	simple:P02786	simple:P02788	TFRC	LTF	False	False	False	user_curated	False	0.084	0.0	0.0	0.0	0.104	0.085	0.082	0.111	0.0	0.0	0.0	0.131	0.112	0.109	0.207	0.0	0.0	0.0	0.227	0.208	0.205	0.161	0.0	0.0	0.0	0.182	0.163	0.159	0.229	0.0	0.0	0.0	0.249	0.23	0.227	0.034	0.0	0.0	0.0	0.055	0.036	0.032	0.06	0.0	0.0	0.0	0.08	0.061	0.058
CPI-SS029A42A0C	COL1A1_VWF	simple:P02452	simple:P04275	COL1A1	VWF	False	False	False	user_curated	False	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0	0.0	0.0	0.013	0.0	0.013	0.0
CPI-SS0110CE1DB	KIT_IL7R	simple:P10721	simple:P16871	KIT	IL7R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.04	0.0	0.046	0.274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.008	0.236	0.006	0.0	0.0	0.006	0.0	0.013	0.241
CPI-SS0A3119AE8	IL7_IL7R	simple:P13232	simple:P16871	IL7	IL7R	False	False	False	user_curated	False	0.015	0.0	0.0	0.015	0.0	0.022	0.25	0.011	0.0	0.0	0.011	0.0	0.018	0.246	0.011	0.0	0.0	0.011	0.0	0.018	0.246	0.003	0.0	0.0	0.003	0.0	0.009	0.237	0.004	0.0	0.0	0.004	0.0	0.01	0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.009	0.237
CPI-SS0FBCD159A	ITGB1_LGALS3BP	simple:P05556	simple:Q08380	ITGB1	LGALS3BP	False	False	False	user_curated	False	0.046	0.0	0.0	0.048	0.046	0.047	0.063	0.137	0.0	0.0	0.139	0.137	0.138	0.154	0.265	0.0	0.0	0.267	0.265	0.266	0.282	0.137	0.0	0.0	0.139	0.137	0.138	0.154	0.334	0.0	0.0	0.336	0.334	0.335	0.351	0.125	0.0	0.0	0.127	0.125	0.126	0.142	0.133	0.0	0.0	0.135	0.133	0.134	0.149
CPI-SS02FC59B86	CD33_LGALS3BP	simple:P20138	simple:Q08380	CD33	LGALS3BP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.047	0.045	0.046	0.062	0.043	0.0	0.0	0.045	0.043	0.044	0.06	0.039	0.0	0.0	0.041	0.039	0.04	0.055	0.089	0.0	0.0	0.09	0.088	0.089	0.105	0.005	0.0	0.0	0.007	0.005	0.006	0.022	0.004	0.0	0.0	0.005	0.003	0.004	0.02
CPI-SS0B9DD1DD9	ITGB1_CD151	simple:P05556	simple:P48509	ITGB1	CD151	False	False	False	user_curated	False	0.053	0.071	0.109	0.083	0.177	0.069	0.058	0.144	0.162	0.2	0.174	0.268	0.16	0.149	0.272	0.29	0.328	0.301	0.396	0.288	0.277	0.144	0.162	0.2	0.174	0.268	0.16	0.149	0.341	0.36	0.397	0.371	0.465	0.357	0.346	0.132	0.15	0.188	0.161	0.256	0.148	0.137	0.139	0.158	0.196	0.169	0.263	0.155	0.145
CPI-SS0A4143384	MET_CD151	simple:P08581	simple:P48509	MET	CD151	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.029	0.066	0.04	0.134	0.026	0.016	0.018	0.037	0.075	0.048	0.142	0.034	0.024	0.01	0.029	0.066	0.04	0.134	0.026	0.016	0.01	0.028	0.066	0.039	0.134	0.025	0.015
CPI-SS049BE95CE	LAMA5_CD151	simple:O15230	simple:P48509	LAMA5	CD151	False	False	False	user_curated	False	0.016	0.034	0.072	0.046	0.14	0.032	0.021	0.014	0.032	0.07	0.044	0.138	0.03	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.028	0.066	0.039	0.133	0.025	0.015
CPI-SS0B5943E3C	LAMB1_CD151	simple:P07942	simple:P48509	LAMB1	CD151	False	False	False	user_curated	False	0.014	0.032	0.07	0.044	0.138	0.03	0.019	0.03	0.049	0.086	0.06	0.154	0.046	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.03	0.068	0.041	0.136	0.028	0.017	0.01	0.028	0.066	0.04	0.134	0.026	0.015	0.013	0.032	0.069	0.043	0.137	0.029	0.019	0.015	0.034	0.071	0.045	0.139	0.031	0.021
CPI-SS077B78C28	ITGA6_CD151	simple:P23229	simple:P48509	ITGA6	CD151	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.05	0.087	0.061	0.155	0.047	0.037	0.065	0.083	0.121	0.094	0.189	0.081	0.07	0.051	0.069	0.107	0.08	0.175	0.066	0.056	0.041	0.059	0.097	0.071	0.165	0.057	0.046	0.025	0.043	0.081	0.054	0.149	0.041	0.03	0.027	0.046	0.084	0.057	0.151	0.043	0.033
CPI-SS081311EED	ITGB4_CD151	simple:P16144	simple:P48509	ITGB4	CD151	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.039	0.077	0.051	0.145	0.037	0.026	0.01	0.029	0.066	0.04	0.134	0.026	0.016	0.011	0.03	0.067	0.041	0.135	0.027	0.017	0.01	0.028	0.066	0.039	0.134	0.026	0.015	0.01	0.028	0.066	0.039	0.134	0.026	0.015
CPI-SS038250842	ITGA3_CD151	simple:P26006	simple:P48509	ITGA3	CD151	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.046	0.084	0.058	0.152	0.044	0.033	0.011	0.03	0.067	0.041	0.135	0.027	0.017	0.012	0.031	0.069	0.042	0.136	0.028	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.031	0.069	0.042	0.137	0.028	0.018
CPI-SS05A720857	ITGB1_MATN1	simple:P05556	simple:P21941	ITGB1	MATN1	False	False	False	user_curated	False	0.054	0.0	0.0	0.045	0.0	0.045	0.044	0.145	0.0	0.0	0.136	0.0	0.136	0.135	0.273	0.0	0.0	0.264	0.0	0.264	0.263	0.145	0.0	0.0	0.136	0.0	0.136	0.135	0.342	0.0	0.0	0.333	0.0	0.333	0.333	0.133	0.0	0.0	0.124	0.0	0.124	0.123	0.14	0.0	0.0	0.132	0.0	0.132	0.131
CPI-SS03B1A26FA	ITGB1_HGF	simple:P05556	simple:P14210	ITGB1	HGF	False	False	False	user_curated	False	0.0	0.058	0.089	0.064	0.055	0.044	0.044	0.0	0.149	0.18	0.155	0.146	0.135	0.135	0.0	0.277	0.308	0.283	0.274	0.263	0.263	0.0	0.149	0.181	0.155	0.146	0.135	0.135	0.0	0.346	0.378	0.352	0.343	0.333	0.332	0.0	0.137	0.168	0.143	0.134	0.123	0.123	0.0	0.145	0.176	0.151	0.142	0.131	0.131
CPI-SS07F60834D	MET_HGF	simple:P08581	simple:P14210	MET	HGF	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.047	0.021	0.013	0.002	0.001	0.0	0.024	0.055	0.03	0.021	0.01	0.009	0.0	0.015	0.047	0.021	0.013	0.002	0.001	0.0	0.015	0.046	0.021	0.012	0.001	0.001
CPI-SS00393337D	NRP1_HGF	simple:O14786	simple:P14210	NRP1	HGF	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.093	0.067	0.058	0.047	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.049	0.024	0.015	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.046	0.021	0.012	0.001	0.0
CPI-SS09C7818B0	ITGB1_COL6A1	simple:P05556	simple:P12109	ITGB1	COL6A1	False	False	False	user_curated	False	0.0	0.0	0.0	0.045	0.0	0.047	0.048	0.0	0.0	0.0	0.136	0.0	0.137	0.139	0.0	0.0	0.0	0.263	0.0	0.265	0.267	0.0	0.0	0.0	0.136	0.0	0.138	0.139	0.0	0.0	0.0	0.333	0.0	0.335	0.336	0.0	0.0	0.0	0.124	0.0	0.125	0.127	0.0	0.0	0.0	0.131	0.0	0.133	0.135
CPI-SS06375B4E1	ITGAV_COL6A1	simple:P06756	simple:P12109	ITGAV	COL6A1	False	False	False	user_curated	False	0.0	0.0	0.0	0.02	0.0	0.022	0.024	0.0	0.0	0.0	0.036	0.0	0.038	0.04	0.0	0.0	0.0	0.038	0.0	0.04	0.042	0.0	0.0	0.0	0.04	0.0	0.042	0.044	0.0	0.0	0.0	0.037	0.0	0.039	0.041	0.0	0.0	0.0	0.028	0.0	0.03	0.031	0.0	0.0	0.0	0.067	0.0	0.069	0.071
CPI-SS0FFA37ABB	ITGB1_COL6A2	simple:P05556	simple:P12110	ITGB1	COL6A2	False	False	False	user_curated	False	0.0	0.047	0.0	0.045	0.045	0.116	0.092	0.0	0.138	0.0	0.136	0.135	0.207	0.183	0.0	0.266	0.0	0.264	0.263	0.335	0.311	0.0	0.138	0.0	0.136	0.136	0.207	0.183	0.0	0.336	0.0	0.334	0.333	0.404	0.38	0.0	0.126	0.0	0.124	0.123	0.195	0.171	0.0	0.134	0.0	0.132	0.131	0.203	0.179
CPI-SS02E7523C2	ITGAV_COL6A2	simple:P06756	simple:P12110	ITGAV	COL6A2	False	False	False	user_curated	False	0.0	0.023	0.0	0.021	0.02	0.092	0.068	0.0	0.039	0.0	0.037	0.036	0.108	0.084	0.0	0.041	0.0	0.039	0.038	0.109	0.086	0.0	0.043	0.0	0.041	0.04	0.112	0.088	0.0	0.04	0.0	0.038	0.037	0.108	0.085	0.0	0.031	0.0	0.029	0.028	0.099	0.075	0.0	0.07	0.0	0.068	0.067	0.139	0.115
CPI-SS0230E592A	ITGB1_CLEC11A	simple:P05556	simple:Q9Y240	ITGB1	CLEC11A	False	False	False	user_curated	False	0.0	0.061	0.065	0.1	0.052	0.071	0.045	0.0	0.152	0.156	0.19	0.143	0.162	0.136	0.0	0.28	0.283	0.318	0.27	0.29	0.264	0.0	0.152	0.156	0.191	0.143	0.162	0.136	0.0	0.349	0.353	0.388	0.34	0.359	0.333	0.0	0.14	0.144	0.178	0.131	0.15	0.124	0.0	0.147	0.151	0.186	0.138	0.158	0.131
CPI-SS0425C4834	KIT_CLEC11A	simple:P10721	simple:Q9Y240	KIT	CLEC11A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.06	0.094	0.047	0.066	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.056	0.008	0.028	0.002	0.0	0.022	0.026	0.061	0.013	0.033	0.006
CPI-SS00F650C9B	ITGB1_LAMB1	simple:P05556	simple:P07942	ITGB1	LAMB1	False	False	False	user_curated	False	0.049	0.065	0.0	0.046	0.045	0.048	0.05	0.14	0.156	0.0	0.137	0.136	0.139	0.141	0.267	0.283	0.0	0.265	0.263	0.267	0.269	0.14	0.156	0.0	0.138	0.136	0.139	0.141	0.337	0.353	0.0	0.335	0.333	0.336	0.338	0.128	0.144	0.0	0.125	0.124	0.127	0.129	0.135	0.151	0.0	0.133	0.131	0.134	0.136
CPI-SS00D3739D8	ITGAV_LAMB1	simple:P06756	simple:P07942	ITGAV	LAMB1	False	False	False	user_curated	False	0.024	0.04	0.0	0.022	0.02	0.024	0.026	0.04	0.056	0.0	0.038	0.036	0.04	0.042	0.042	0.058	0.0	0.04	0.038	0.041	0.043	0.044	0.06	0.0	0.042	0.04	0.044	0.046	0.041	0.057	0.0	0.039	0.037	0.04	0.042	0.032	0.048	0.0	0.03	0.028	0.031	0.033	0.071	0.087	0.0	0.069	0.067	0.07	0.072
CPI-SS0BA430FB3	ITGB1_LGALS1	simple:P05556	simple:P09382	ITGB1	LGALS1	False	False	False	user_curated	False	0.382	0.469	0.501	0.102	0.623	0.366	0.246	0.473	0.56	0.591	0.193	0.714	0.457	0.336	0.601	0.688	0.719	0.321	0.841	0.585	0.464	0.473	0.56	0.592	0.194	0.714	0.457	0.337	0.67	0.757	0.789	0.391	0.911	0.654	0.534	0.461	0.548	0.579	0.181	0.702	0.445	0.324	0.469	0.555	0.587	0.189	0.709	0.453	0.332
CPI-SS0C3011E25	PTPRC_LGALS1	simple:P08575	simple:P09382	PTPRC	LGALS1	False	False	False	user_curated	False	0.605	0.692	0.723	0.325	0.846	0.589	0.468	0.71	0.797	0.829	0.431	0.951	0.694	0.574	0.646	0.733	0.764	0.366	0.887	0.63	0.509	0.646	0.733	0.764	0.366	0.887	0.63	0.509	0.708	0.795	0.827	0.429	0.949	0.692	0.572	0.738	0.825	0.857	0.459	0.979	0.722	0.602	0.777	0.864	0.896	0.498	1.018	0.761	0.641
CPI-SS0748AFB06	ITGB1_LAMC1	simple:P05556	simple:P11047	ITGB1	LAMC1	False	False	False	user_curated	False	0.0	0.0	0.063	0.054	0.051	0.0	0.0	0.0	0.0	0.154	0.145	0.142	0.0	0.0	0.0	0.0	0.282	0.272	0.269	0.0	0.0	0.0	0.0	0.154	0.145	0.142	0.0	0.0	0.0	0.0	0.351	0.342	0.339	0.0	0.0	0.0	0.0	0.142	0.132	0.13	0.0	0.0	0.0	0.0	0.149	0.14	0.137	0.0	0.0
CPI-SS077FD92D7	ITGAV_LAMC1	simple:P06756	simple:P11047	ITGAV	LAMC1	False	False	False	user_curated	False	0.0	0.0	0.039	0.029	0.026	0.0	0.0	0.0	0.0	0.055	0.045	0.042	0.0	0.0	0.0	0.0	0.056	0.047	0.044	0.0	0.0	0.0	0.0	0.059	0.049	0.046	0.0	0.0	0.0	0.0	0.055	0.046	0.043	0.0	0.0	0.0	0.0	0.046	0.037	0.034	0.0	0.0	0.0	0.0	0.085	0.076	0.073	0.0	0.0
CPI-SS0A527E6BF	ITGB1_TIMP2	simple:P05556	simple:P16035	ITGB1	TIMP2	False	False	False	user_curated	False	0.053	0.219	0.265	0.148	0.348	0.047	0.049	0.144	0.31	0.356	0.239	0.439	0.138	0.14	0.271	0.438	0.484	0.367	0.567	0.266	0.268	0.144	0.31	0.356	0.239	0.439	0.138	0.14	0.341	0.507	0.553	0.437	0.636	0.335	0.337	0.131	0.298	0.344	0.227	0.427	0.126	0.128	0.139	0.305	0.352	0.235	0.435	0.134	0.135
CPI-SS0B055FFDB	ITGB1_HSPG2	simple:P05556	simple:P98160	ITGB1	HSPG2	False	False	False	user_curated	False	0.0	0.054	0.056	0.052	0.0	0.0	0.044	0.0	0.144	0.147	0.142	0.0	0.0	0.135	0.0	0.272	0.274	0.27	0.0	0.0	0.263	0.0	0.145	0.147	0.143	0.0	0.0	0.135	0.0	0.342	0.344	0.34	0.0	0.0	0.332	0.0	0.132	0.135	0.13	0.0	0.0	0.123	0.0	0.14	0.142	0.138	0.0	0.0	0.131
CPI-SS07AF074F9	FGFR1_HSPG2	simple:P11362	simple:P98160	FGFR1	HSPG2	False	False	False	user_curated	False	0.0	0.062	0.064	0.06	0.0	0.0	0.052	0.0	0.029	0.031	0.027	0.0	0.0	0.019	0.0	0.063	0.065	0.061	0.0	0.0	0.053	0.0	0.048	0.05	0.046	0.0	0.0	0.039	0.0	0.051	0.053	0.049	0.0	0.0	0.041	0.0	0.042	0.044	0.04	0.0	0.0	0.033	0.0	0.03	0.032	0.028	0.0	0.0	0.021
CPI-SS0878BC41E	ITGA2_HSPG2	simple:P17301	simple:P98160	ITGA2	HSPG2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.014	0.01	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.013	0.008	0.0	0.0	0.001	0.0	0.011	0.013	0.009	0.0	0.0	0.002
CPI-SS072B76EB6	CHRM3_HSPG2	simple:P20309	simple:P98160	CHRM3	HSPG2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.013	0.008	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.012	0.008	0.0	0.0	0.0
CPI-SS005B4CFBA	ITGB1_ADAM9	simple:P05556	simple:Q13443	ITGB1	ADAM9	False	False	False	user_curated	False	0.061	0.112	0.25	0.102	0.202	0.064	0.061	0.152	0.203	0.341	0.193	0.293	0.155	0.152	0.28	0.331	0.469	0.32	0.421	0.283	0.279	0.152	0.203	0.341	0.193	0.293	0.155	0.152	0.349	0.4	0.539	0.39	0.49	0.353	0.349	0.14	0.191	0.329	0.18	0.281	0.143	0.14	0.147	0.198	0.337	0.188	0.289	0.151	0.147
CPI-SS0EC492B0E	ITGAV_ADAM9	simple:P06756	simple:Q13443	ITGAV	ADAM9	False	False	False	user_curated	False	0.037	0.088	0.226	0.077	0.178	0.04	0.036	0.053	0.103	0.242	0.093	0.194	0.056	0.052	0.054	0.105	0.244	0.095	0.195	0.058	0.054	0.057	0.108	0.246	0.097	0.198	0.06	0.056	0.053	0.104	0.243	0.094	0.194	0.057	0.053	0.044	0.095	0.233	0.085	0.185	0.048	0.044	0.083	0.134	0.273	0.124	0.225	0.087	0.083
CPI-SS02C349770	ITGA6_ADAM9	simple:P23229	simple:Q13443	ITGA6	ADAM9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.09	0.229	0.08	0.18	0.043	0.039	0.073	0.124	0.262	0.113	0.214	0.076	0.072	0.059	0.109	0.248	0.099	0.2	0.062	0.058	0.049	0.1	0.238	0.09	0.19	0.052	0.049	0.033	0.084	0.222	0.073	0.174	0.036	0.033	0.035	0.086	0.225	0.076	0.177	0.039	0.035
CPI-SS0A73CA3DC	ITGB5_ADAM9	simple:P18084	simple:Q13443	ITGB5	ADAM9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.072	0.21	0.062	0.162	0.024	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.074	0.213	0.064	0.165	0.027	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03DCF5F14	ITGA3_ADAM9	simple:P26006	simple:Q13443	ITGA3	ADAM9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.087	0.225	0.077	0.177	0.039	0.036	0.019	0.07	0.209	0.06	0.16	0.023	0.019	0.02	0.071	0.21	0.061	0.161	0.024	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.071	0.21	0.061	0.162	0.024	0.02
CPI-SS0B1B1A596	ITGB1_LAMB3	simple:P05556	simple:Q13751	ITGB1	LAMB3	False	False	False	user_curated	False	0.0	0.055	0.0	0.0	0.055	0.046	0.044	0.0	0.146	0.0	0.0	0.146	0.137	0.135	0.0	0.274	0.0	0.0	0.274	0.264	0.263	0.0	0.146	0.0	0.0	0.146	0.137	0.135	0.0	0.343	0.0	0.0	0.343	0.334	0.332	0.0	0.134	0.0	0.0	0.134	0.124	0.123	0.0	0.142	0.0	0.0	0.141	0.132	0.131
CPI-SS0DCF25198	ITGAV_LAMB3	simple:P06756	simple:Q13751	ITGAV	LAMB3	False	False	False	user_curated	False	0.0	0.031	0.0	0.0	0.031	0.021	0.02	0.0	0.047	0.0	0.0	0.047	0.037	0.036	0.0	0.049	0.0	0.0	0.048	0.039	0.037	0.0	0.051	0.0	0.0	0.051	0.041	0.04	0.0	0.048	0.0	0.0	0.047	0.038	0.036	0.0	0.038	0.0	0.0	0.038	0.029	0.027	0.0	0.078	0.0	0.0	0.077	0.068	0.067
CPI-SS03F1EAC16	CD44_LAMB3	simple:P16070	simple:Q13751	CD44	LAMB3	False	False	False	user_curated	False	0.0	0.342	0.0	0.0	0.342	0.333	0.331	0.0	0.352	0.0	0.0	0.352	0.342	0.341	0.0	0.512	0.0	0.0	0.512	0.503	0.501	0.0	0.438	0.0	0.0	0.437	0.428	0.426	0.0	0.58	0.0	0.0	0.58	0.571	0.569	0.0	0.203	0.0	0.0	0.203	0.194	0.192	0.0	0.457	0.0	0.0	0.457	0.447	0.446
CPI-SS000ED271A	ITGA6_LAMB3	simple:P23229	simple:Q13751	ITGA6	LAMB3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.033	0.024	0.022	0.0	0.067	0.0	0.0	0.067	0.057	0.056	0.0	0.053	0.0	0.0	0.053	0.043	0.042	0.0	0.043	0.0	0.0	0.043	0.034	0.032	0.0	0.027	0.0	0.0	0.027	0.017	0.016	0.0	0.03	0.0	0.0	0.029	0.02	0.019
